"","state","date","percent_visits_rsv","rsv_ww","hosp_rate","age","N_epic","search_volume","search_volume_vax","month","season","rsv_novax","rsv_novax2","percent_visits_rsv_3m","rsv_ww_3m","hosp_rate_3m","N_epic_3m","google_3m_a","google_3m_b","google_3m_c","MMWRyear","MMWRweek","epiyr","epiwk"
"419","Arkansas",2025-02-22,NA,NA,NA,NA,NA,1498.18,0,2,0,1498.18,1498.18,NA,NA,NA,NA,29.7111854843101,32.3232455427377,41.0128541057244,2025,8,2024,34
"420","Arkansas",2025-03-01,NA,NA,NA,NA,NA,1162.62,131.55,3,0,1031.07,714.0345,NA,NA,NA,NA,26.386994736049,27.8006843974465,32.5036427951489,2025,9,2024,35
"421","Arkansas",2025-03-01,NA,NA,NA,NA,NA,1202.52,131.55,3,0,1070.97,753.9345,NA,NA,NA,NA,24.4603405549625,24.7985243024464,25.9235690266353,2025,9,2024,35
"422","Arkansas",2025-03-08,NA,NA,NA,NA,NA,956.92,124.91,3,0,832.01,530.9769,NA,NA,NA,NA,21.0333906960901,20.2099066805897,17.4704008528094,2025,10,2024,36
"423","Arkansas",2025-03-08,NA,NA,NA,NA,NA,945.69,124.91,3,0,820.78,519.7469,NA,NA,NA,NA,19.6599135633162,18.7614169561947,15.7723647765302,2025,10,2024,36
"424","Arkansas",2025-03-15,NA,NA,NA,NA,NA,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,11,2024,37
"425","California",2023-07-01,0.01,1.389523346,0.1,"Total",24,296.32,33.07,7,1,263.25,206.3696,NA,NA,NA,NA,NA,NA,NA,2023,26,2022,52
"426","California",2023-07-08,0.01,1.407407624,0.1,"Total",19,248.03,44.77,7,1,203.26,126.2556,NA,NA,NA,NA,NA,NA,NA,2023,27,2023,1
"427","California",2023-07-15,0.01,1.443849742,0,"Total",21,238.31,20.55,7,1,217.76,182.414,1.11111111111111,8.64821498986635,2.4390243902439,2.4325351577347,8.42826882673407,8.72999368473428,11.7645029920336,2023,28,2023,2
"428","California",2023-07-22,0.01,1.459216511,0.1,"Total",20,314.84,51.28,7,1,263.56,175.3584,1.11111111111111,8.79034011143624,2.4390243902439,2.28050171037628,8.62770605192906,8.73394869962937,11.0561465112326,2023,29,2023,3
"429","California",2023-07-29,0.01,1.523661511,0.1,"Total",22,251.37,56.46,7,1,194.91,97.7988,1.11111111111111,9.02741641329234,2.4390243902439,2.3945267958951,8.66367367245559,8.62741845971307,10.4061375240649,2023,30,2023,4
"430","California",2023-08-05,0.01,1.491670305,0.1,"Total",42,403.1,116.55,8,1,286.55,86.084,1.11111111111111,9.12493678462165,3.65853658536585,3.1927023945268,10.4382557642419,9.50504902304753,8.20577185632035,2023,31,2023,5
"431","California",2023-08-12,0.01,1.454481736,0.1,"Total",26,591.92,254.95,8,1,336.97,0,1.11111111111111,9.11528116814218,3.65853658536585,3.42075256556442,13.4220606431312,10.4416220664315,4.20024291507039,2023,32,2023,6
"432","California",2023-08-19,0.01,1.436729438,0,"Total",43,702.6,302.47,8,1,400.13,0,1.11111111111111,8.93800077854519,2.4390243902439,4.21892816419612,18.2812431012704,13.0598419269853,1.96632698164765,2023,33,2023,7
"433","California",2023-08-26,0.02,2.37607111,0.1,"Total",46,777.05,364.17,8,1,412.88,0,1.48148148148148,10.741557439046,2.4390243902439,4.37096161155454,22.3082166629156,14.6715742872999,0,2023,34,2023,8
"434","California",2023-09-02,0.02,1.538204671,0,"Total",50,772.67,316.41,9,1,456.26,0,1.85185185185185,10.912293440418,1.21951219512195,5.28316229570506,24.2546679833257,16.1934895351582,0,2023,35,2023,9
"435","California",2023-09-09,0.03,1.72850956,0.2,"Total",53,1042.8,453.38,9,1,589.42,0,2.59259259259259,11.5073200159929,3.65853658536585,5.6632459141011,27.9181962776743,18.6084726625543,0,2023,36,2023,10
"436","California",2023-09-16,0.03,2.138544004,0.3,"Total",73,1189.09,508.22,9,1,680.87,0,2.96296296296296,11.0229314993228,6.09756097560976,6.68947168377043,32.3553514758032,22.0275192488023,0,2023,37,2023,11
"437","California",2023-09-23,0.05,2.275741557,0.2,"Total",109,1351.81,596.61,9,1,755.2,0,4.07407407407407,12.5269888855102,8.53658536585366,8.93196503230711,38.5919645751244,25.8414294189318,0,2023,38,2023,12
"438","California",2023-09-30,0.06,2.870422964,0.3,"Total",137,1249.73,549.42,9,1,700.31,0,5.18518518518519,14.8556904355945,9.75609756097561,12.1246674268339,40.82034173547,27.2561765212454,0,2023,39,2023,13
"439","California",2023-10-07,0.08,3.508931174,0.5,"Total",142,1138.45,498.9,10,1,639.55,0,7.03703703703704,17.6503180455483,12.1951219512195,14.7472443937666,40.2750123032953,26.7290113100668,0,2023,40,2023,14
"440","California",2023-10-14,0.12,2.515263461,0.8,"Total",209,1315.6,598.8,10,1,716.8,0,9.62962962962963,18.1387745494917,19.5121951219512,18.5480805777271,39.8850759142937,26.2390997875774,0,2023,41,2023,15
"441","California",2023-10-21,0.15,2.426523299,1,"Total",296,1387.48,528.14,10,1,859.34,0,12.962962962963,17.2335309168778,28.0487804878049,24.5914101102242,41.3684710422964,28.2680224287619,0,2023,42,2023,16
"442","California",2023-10-28,0.2,3.606201254,0.7,"Total",358,1488.36,543.59,10,1,944.77,9.7951999999998,17.4074074074074,17.431893581927,30.4878048780488,32.8012162675789,45.1365638861399,32.1620535457984,0.223741532115546,2023,43,2023,17
"443","California",2023-11-04,0.27,4.309149935,1.4,"Total",419,1613.81,542.17,11,0,1071.64,0,22.962962962963,21.0901624121606,37.8048780487805,40.7829722538959,48.3479124242284,36.6891422083017,0.223741532115546,2023,44,2023,18
"444","California",2023-11-11,0.36,6.434422797,1.9,"Total",541,2014.64,594.44,11,0,1420.2,0,30.7407407407407,29.2634632429255,48.780487804878,50.095020904599,55.1016408342334,43.8446572214107,0.223741532115546,2023,45,2023,19
"445","California",2023-11-18,0.48,9.459962363,2.6,"Total",641,2184.41,522.4,11,0,1662.01,403.026,41.1111111111111,41.2010256890807,71.9512195121951,60.8513873052071,62.5972283394697,52.9952858774073,9.20590235241772,2023,46,2023,20
"446","California",2023-11-25,0.64,10.36071878,2.4,"Total",623,2254.2,439.28,11,0,1814.92,756.2552,54.8148148148148,53.541977026047,84.1463414634146,68.6050931204865,69.493427294255,62.478135784592,26.4802507187964,2023,47,2023,21
"447","California",2023-12-02,0.64,11.64488782,2.4,"Total",796,2556.49,631.8,12,0,1924.69,402.052,65.1851851851852,64.1676671468718,90.2439024390244,78.2972253895857,75.3284737560211,68.9144759924217,35.6639050056023,2023,48,2023,22
"448","California",2023-12-09,0.69,12.3275543,3.1,"Total",831,2611.38,508.56,12,0,2102.82,877.1904,72.9629629629629,70.0155412197304,96.3414634146341,85.5188141391106,79.9264063716532,74.5383795921231,46.4947475948962,2023,49,2023,23
"449","California",2023-12-16,0.79,12.976925,2.7,"Total",869,2703.42,541.84,12,0,2161.58,855.7456,78.5185185185185,75.3507649402974,100,94.8688711516534,84.7639436449845,78.9611068938461,48.7673029819009,2023,50,2023,24
"450","California",2023-12-23,0.88,13.90537321,2.4,"Total",917,2904.27,550.46,12,0,2353.81,1027.2014,87.4074074074074,79.9605679369141,100,99.4678829342455,88.5090990541808,84.4358681576648,63.0469383703685,2023,51,2023,25
"451","California",2023-12-30,0.94,15.7047147,2.3,"Total",815,3287.22,419.17,12,0,2868.05,1857.8503,96.6666666666667,86.8476038809842,90.2439024390244,98.8597491448119,95.7870501489856,94.1987586356474,85.4471291281154,2023,52,2023,26
"452","California",2024-01-06,0.88,17.88412862,3.2,"Total",865,3094.64,478.35,1,0,2616.29,1463.4665,100,96.8548536745713,96.3414634146341,98.7077156974534,100,100,99.3286634780666,2024,1,2023,27
"453","California",2024-01-13,0.6,15.44764244,1.9,"Total",672,2490.19,420.41,1,0,2069.78,1056.5919,89.6296296296296,100,90.2439024390244,89.3956670467503,95.5408765546035,96.3763132882121,100,2024,2,2023,28
"454","California",2024-01-20,0.49,12.06957004,1.3,"Total",511,1793.94,356.55,1,0,1437.39,578.1045,72.9629629629629,92.586857309083,78.0487804878049,77.8411250475104,79.4601195546476,78.1237919662165,70.7681021305903,2024,3,2023,29
"455","California",2024-01-27,0.45,11.04286694,1.5,"Total",514,1566.14,315.46,1,0,1250.68,490.4214,57.037037037037,78.6354870712497,57.3170731707317,64.5001900418092,63.0000872268642,60.7011858665629,48.5418483030494,2024,4,2023,30
"456","California",2024-02-03,0.37,9.868733058,1,"Total",411,1217.35,212.51,2,0,1004.84,492.6909,48.5185185185185,67.2584291611357,46.3414634146341,54.5800076016724,49.2931931816591,47.1145614717759,35.661246201868,2024,5,2023,31
"457","California",2024-02-10,0.32,10.35615443,1.2,"Total",394,1040.54,203.93,2,0,836.61,345.1387,42.2222222222222,63.7642643908747,45.1219512195122,50.1330292664386,41.1800179407353,39.449742605079,30.3398515368765,2024,6,2023,32
"458","California",2024-02-17,0.24,8.179780945,0.5,"Total",320,1026.69,194.68,2,0,832.01,362.8312,34.4444444444444,57.9255792758506,32.9268292682927,42.7594070695553,35.3708164757547,34.1083036175628,27.4254417411674,2024,7,2023,33
"459","California",2024-02-24,0.21,7.070350503,0.9,"Total",240,991.2,192.49,2,0,798.71,334.8091,28.5185185185185,52.21884374693,31.7073170731707,36.2599771949829,32.9354639661517,31.478473874575,23.8191125365406,2024,8,2023,34
"460","California",2024-03-02,0.18,6.036950626,0.5,"Total",237,897,151.7,3,0,745.3,379.703,23.3333333333333,43.4107007141288,23.1707317073171,30.292664386165,31.3897177834039,30.3135306162806,24.6086287729116,2024,9,2023,35
"461","California",2024-03-09,0.14,5.090040361,0.2,"Total",208,664.7,126.14,3,0,538.56,234.5626,19.6296296296296,37.1097993829809,19.5121951219512,26.0357278601292,27.4915384557399,26.5696624841321,21.6787229939263,2024,10,2023,36
"462","California",2024-03-16,0.1,3.900252022,0.2,"Total",204,631.57,116.29,3,0,515.28,235.0211,15.5555555555556,30.6450243652207,10.9756097560976,24.6674268339035,23.6187733749151,22.9536306398831,19.399369840673,2024,11,2023,37
"463","California",2024-03-23,0.09,2.975762098,0.2,"Total",132,648.53,91.56,3,0,556.97,336.3104,12.2222222222222,24.4023491804972,7.31707317073171,20.676548840745,20.9430623952066,20.5508953005492,18.4081979599072,2024,12,2023,38
"464","California",2024-03-30,0.07,2.581042088,0.1,"Total",113,585.37,128.83,3,0,456.54,146.0597,9.62962962962963,19.2857543957897,6.09756097560976,17.0657544659825,20.0887775639583,19.5044749079821,16.3866185697294,2024,13,2023,39
"465","California",2024-04-06,0.06,2.404796329,0.1,"Total",100,428.1,86.14,4,0,341.96,134.3626,8.14814814814815,16.2360748157333,4.8780487804878,13.1128848346636,17.8976602739785,17.2932388382463,14.0873814933601,2024,14,2023,40
"466","California",2024-04-13,0.05,1.691702085,0.1,"Total",78,420.31,75.99,4,0,344.32,161.1841,6.66666666666667,13.6174939914781,3.65853658536585,11.060433295325,15.440016454648,14.5802262013358,10.0871541702092,2024,15,2023,41
"467","California",2024-04-20,0.03,1.552627488,0.1,"Total",69,350.22,79.7,4,0,270.52,78.443,5.18518518518519,11.5202503084104,3.65853658536585,9.38806537438236,12.9077452070992,12.2069621020266,8.54265645146963,2024,16,2023,42
"468","California",2024-04-27,0.03,1.522472944,0.1,"Total",60,384.21,79.28,4,0,304.93,113.8652,4.07407407407407,9.72093012604988,3.65853658536585,7.86773090079818,12.4351048283838,11.7345291937511,8.07445573271092,2024,17,2023,43
"469","California",2024-05-04,0.01,1.405884263,0.1,"Total",53,302.21,78.73,5,0,223.48,33.7406999999999,2.59259259259259,9.13806245604824,3.65853658536585,6.91752185480806,11.1633156115626,10.1928388714174,5.16339913621314,2024,18,2023,44
"470","California",2024-05-11,0.01,1.427024791,0,"Total",43,306.24,71.76,5,0,234.48,61.5384,1.85185185185185,8.88192114605564,2.4390243902439,5.92930444697834,10.6897060454678,9.73303649458099,4.77726499869675,2024,19,2023,45
"471","California",2024-05-18,0.02,1.433701328,0.1,"Total",44,300.99,78.63,5,0,222.36,32.8617,1.48148148148148,8.70088938037308,2.4390243902439,5.32117065754466,9.79353078192961,8.67959914010321,2.92698657694712,2024,20,2023,46
"472","California",2024-05-25,0.01,1.27236989,0,"Total",35,301.89,73.93,5,0,227.96,49.7886999999999,1.48148148148148,8.42861380652087,1.21951219512195,4.63702014443177,9.79008478235821,8.73675548439364,3.29355429454251,2024,21,2023,47
"473","California",2024-06-01,0.01,1.217757725,0.1,"Total",53,299.65,76.57,6,0,223.08,38.5463,1.48148148148148,8.00185592867412,2.4390243902439,5.01710376282782,9.71911872868461,8.59131300115461,2.76836974695247,2024,22,2023,48
"474","California",2024-06-08,0.01,1.333959582,0,"Total",27,286.82,62.47,6,0,224.35,73.7973,1.11111111111111,7.79845280046431,1.21951219512195,4.37096161155454,9.56652556016338,8.61670164515862,3.70341894064625,2024,23,2023,49
"475","California",2024-06-15,0.01,1.173175568,0,"Total",22,280.99,68.45,6,0,212.54,47.5755,1.11111111111111,7.59616603284093,1.21951219512195,3.87685290763968,9.34145871315607,8.41997154940898,3.65286512256411,2024,24,2023,50
"476","California",2024-06-22,0.01,1.240191789,0,"Total",20,235.47,54.89,6,0,180.58,48.2951,1.11111111111111,7.64191577133117,0,2.62257696693273,8.6503204241164,7.87775176540383,3.87554678789898,2024,25,2023,51
"477","California",2024-06-29,0.01,1.200683625,0,"Total",25,264.25,66.24,6,0,198.01,38.3716,1.11111111111111,7.37012639871524,0,2.54656024325352,8.40726976684582,7.54170308044628,3.06635449021584,2024,26,2023,52
"478","California",2024-07-06,0,1.087857643,0.1,"Total",18,203.61,45.98,7,1,157.63,78.5444,0.740740740740741,7.19613773766483,1.21951219512195,2.3945267958951,7.57398399548574,6.84115511951162,3.77374475625771,2024,27,2024,1
"479","California",2024-07-13,0,1.104786928,0,"Total",20,222.73,60.01,7,1,162.72,59.5028,0.37037037037037,6.92000689569807,1.21951219512195,2.3945267958951,7.43679013754923,6.61329522910381,4.02975055190164,2024,28,2024,2
"480","California",2024-07-20,0.01,1.152518746,0,"Total",17,228.27,76.32,7,1,151.95,20.6796,0.37037037037037,6.8217843614901,1.21951219512195,2.09045990117826,7.04933056073951,6.02565656436787,3.62563065785269,2024,29,2024,3
"481","California",2024-07-27,0,1.083467295,0,"Total",15,246.47,82.35,7,1,164.12,22.478,0.37037037037037,6.81283113425133,0,1.97643481565945,7.51087912833441,6.1084567149136,2.34496438904722,2024,30,2024,4
"482","California",2024-08-03,0.01,1.11522603,0,"Total",14,227.7,68.93,8,1,158.77,40.2104,0.740740740740741,6.83411957251971,0,1.74838464462182,7.56439980917777,6.05806217028253,1.90428822784724,2024,31,2024,5
"483","California",2024-08-10,0.01,1.071121732,0,"Total",15,302.03,111.84,8,1,190.19,0,0.740740740740741,6.66812681684308,0,1.67236792094261,8.35870271038635,6.54593239476152,1.43192570461782,2024,32,2024,6
"484","California",2024-08-17,0.01,1.109940986,0,"Total",25,334.76,120.4,8,1,214.36,7.27199999999993,1.11111111111111,6.72211455799071,0,2.05245153933865,9.30947552963398,7.18689997001843,1.08459091437882,2024,33,2024,7
"485","California",2024-08-24,0.01,1.042830698,0,"Total",16,384.49,161.34,8,1,223.15,0,1.11111111111111,6.57447891306638,0,2.12846826301786,10.9979076321352,8.00826725694201,0.16610670752453,2024,34,2024,8
"486","California",2024-08-31,0.01,1.10146245,0,"Total",37,496.01,211.56,8,1,284.45,0,1.11111111111111,6.63635267406243,0,2.96465222348917,13.0868294973256,9.21084694730262,0.16610670752453,2024,35,2024,9
"487","California",2024-09-07,0.01,1.042612722,0,"Total",23,529.21,262.39,9,1,266.82,0,1.11111111111111,6.49905029001817,0,2.88863549980996,15.1808126743864,9.88013753245345,0,2024,36,2024,10
"488","California",2024-09-14,0.01,1.265884136,0.1,"Total",45,647.48,297.89,9,1,349.59,0,1.11111111111111,6.95392268664891,1.21951219512195,3.99087799315849,18.0128858846473,11.4932732851502,0,2024,37,2024,11
"489","California",2024-09-21,0.02,1.091479819,0,"Total",38,718.11,322.51,9,1,395.6,0,1.48148148148148,6.93356512870958,1.21951219512195,4.0288863549981,20.4046249621748,12.9113374967307,0,2024,38,2024,12
"490","California",2024-09-28,0.02,1.249753668,0,"Total",41,769.92,387.8,9,1,382.12,0,1.85185185185185,7.35598721461071,1.21951219512195,4.71303686811098,22.9967704522767,14.3823478754553,0,2024,39,2024,13
"491","California",2024-10-05,0.02,1.185607379,0.2,"Total",38,730,377.98,10,1,352.02,0,2.22222222222222,7.19227899662604,2.4390243902439,4.44697833523375,23.8854075917524,14.4133500889878,0,2024,40,2024,14
"492","California",2024-10-12,0.02,1.199742314,0.2,"Total",66,761.03,369.54,10,1,391.49,0,2.22222222222222,7.41305846995509,4.8780487804878,5.51121246674268,24.347602284267,14.3609142463464,0,2024,41,2024,15
"493","California",2024-10-19,0.03,1.318479844,0.2,"Total",68,729.75,339.96,10,1,389.79,0,2.59259259259259,7.55321161293594,7.31707317073171,6.53743823641201,23.9150216505692,14.4587689697186,0,2024,42,2024,16
"494","California",2024-10-26,0.04,1.489374758,0.1,"Total",91,724.35,333.02,10,1,391.33,0,3.33333333333333,8.17268377594276,6.09756097560976,8.55188141391106,23.8541782206366,14.960290374642,0,2024,43,2024,17
"495","California",2024-11-02,0.05,1.557477278,0.2,"Total",105,686.79,300.97,11,0,385.82,0,4.44444444444444,8.90221191902966,6.09756097560976,10.0342075256556,23.0547063200709,14.8879518763994,0,2024,44,2024,18
"496","California",2024-11-09,0.08,1.565953946,0.4,"Total",140,666.64,283.94,11,0,382.7,0,6.2962962962963,9.40688532326016,8.53658536585366,12.7708095781072,22.3750905920981,14.7974968583148,0,2024,45,2024,19
"497","California",2024-11-16,0.11,2.188316347,0.5,"Total",185,769.03,305.15,11,0,463.88,0,8.88888888888889,10.8322354032411,13.4146341463415,16.34359559103,22.8562382822554,15.723097924893,0,2024,46,2024,20
"498","California",2024-11-23,0.17,2.85588633,0.7,"Total",239,870.14,284.65,11,0,585.49,0,13.3333333333333,13.4800781918839,19.5121951219512,21.4367160775371,24.8306883491831,18.270510260712,0,2024,47,2024,21
"499","California",2024-11-30,0.26,4.166998603,0.9,"Total",330,927.69,224.98,11,0,702.71,160.5082,20,18.7843829696168,25.609756097561,28.658304827062,27.6418701870424,22.3532338625824,3.66632131912664,2024,48,2024,22
"500","California",2024-12-07,0.27,6.155977925,1.2,"Total",459,1032.86,260.71,12,0,772.15,143.8389,25.9259259259259,26.8756266966224,34.1463414634146,39.0725959711136,30.4829891461782,26.2861772229416,6.9518832130967,2024,49,2024,23
"501","California",2024-12-14,0.31,9.058664732,0.9,"Total",533,1134.27,250.52,12,0,883.75,279.9968,31.1111111111111,39.524939358134,36.5853658536585,50.2470543519574,33.3273387299122,30.091411876527,13.3475579333119,2024,50,2024,24
"502","California",2024-12-21,0.46,10.78277002,NA,"Total",706,1418.23,280.58,12,0,1137.65,461.4522,38.5185185185185,53.0164677873523,NA,64.5381984036488,38.6098406979011,35.6404253554729,20.2217076843105,2024,51,2024,25
"503","California",2024-12-28,0.62,12.89041464,NA,"Total",802,1726.85,206.62,12,0,1520.23,1022.2758,51.4814814814815,66.7499901036954,NA,77.5750665146332,46.0832445808965,45.1845142029688,40.2869251247748,2024,52,2024,26
"504","California",2025-01-04,0.72,15.55384452,NA,"Total",956,1856.95,270.9,1,0,1586.05,933.181,66.6666666666667,79.9955962831216,NA,93.652603572786,53.8656038629655,54.1445366572469,55.2069301947754,2025,1,2024,27
"505","California",2025-01-11,0.55,18.22077677,NA,"Total",873,1566,238.09,1,0,1327.91,754.1131,70,95.163907459424,NA,100,55.4569018525478,56.571895153831,61.8918777360524,2025,2,2024,28
"506","California",2025-01-18,0.43,14.40234961,NA,"Total",714,1467.69,225.09,1,0,1242.6,700.1331,62.962962962963,98.2471931936421,NA,96.6552641581148,52.6660729496572,53.029860362458,54.5335082022154,2025,3,2024,29
"507","California",2025-01-25,NA,13.57143698,NA,"Total",286,1328.85,174.04,1,0,1154.81,735.3736,NA,94.2044737587655,NA,71.1896617255796,46.9790967819748,47.5280519000019,50.0152001799398,2025,4,2024,30
"508","California",2025-02-01,NA,NA,NA,NA,NA,1371.07,175.6,2,0,1195.47,772.274,NA,NA,NA,NA,44.8799446055569,45.8383674719162,50.4300306673824,2025,5,2024,31
"509","California",2025-02-08,NA,NA,NA,NA,NA,1274.86,163.26,2,0,1111.6,718.1434,NA,NA,NA,NA,42.8034068013263,44.1670547259238,50.841421156179,2025,6,2024,32
"510","California",2025-02-15,NA,NA,NA,NA,NA,1123.14,169.12,2,0,954.02,546.4408,NA,NA,NA,NA,40.5881675143467,41.6053533040322,46.5258263608832,2025,7,2024,33
"511","California",2025-02-22,NA,NA,NA,NA,NA,1058.9,142.35,2,0,916.55,573.4865,NA,NA,NA,NA,37.2264872449556,38.0468605474506,41.9851309370614,2025,8,2024,34
"512","California",2025-02-22,NA,NA,NA,NA,NA,1067.17,142.35,2,0,924.82,581.7565,NA,NA,NA,NA,34.989925835628,35.6639002825922,38.8697873027823,2025,8,2024,34
"513","California",2025-03-01,NA,NA,NA,NA,NA,915.65,124.78,3,0,790.87,490.1502,NA,NA,NA,NA,32.7555181760324,33.5824142176406,37.5839998673339,2025,9,2024,35
"514","California",2025-03-01,NA,NA,NA,NA,NA,923.89,124.78,3,0,799.11,498.3902,NA,NA,NA,NA,31.3016294193598,32.0841014780273,35.8686534509045,2025,9,2024,35
"515","California",2025-03-08,NA,NA,NA,NA,NA,807.7,136.89,3,0,670.81,340.9051,NA,NA,NA,NA,28.5074622043844,28.8434133054356,30.3671362538922,2025,10,2024,36
"516","California",2025-03-08,NA,NA,NA,NA,NA,815.56,136.89,3,0,678.67,348.7651,NA,NA,NA,NA,27.4296181509412,27.411953075662,27.1376239527334,2025,10,2024,36
"517","California",2025-03-15,NA,NA,NA,NA,NA,NA,87.52,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,11,2024,37
"518","Colorado",2023-07-01,0,1.362841486,0,"Total",NA,222.65,0,7,1,222.65,222.65,NA,NA,NA,NA,NA,NA,NA,2023,26,2022,52
"519","Colorado",2023-07-08,0.01,1.996124523,0,"Total",NA,241.22,0,7,1,241.22,241.22,NA,NA,NA,NA,NA,NA,NA,2023,27,2023,1
"520","Colorado",2023-07-15,0,1.326395246,0,"Total",NA,248.07,0,7,1,248.07,248.07,0.301204819277108,10.5318388347771,0,NA,7.60176221990164,8.7164230270085,13.4800372792311,2023,28,2023,2
"521","Colorado",2023-07-22,0,1.962100564,0.1,"Total",11,327.28,0,7,1,327.28,327.28,0.301204819277108,11.8788641090904,0.480769230769231,NA,8.71895240596831,9.99742892823037,15.4611259953111,2023,29,2023,3
"522","Colorado",2023-07-29,0.02,1.059236978,0.1,"Total",NA,325.5,0,7,1,325.5,325.5,0.602409638554217,9.77291152758553,0.961538461538462,NA,9.6188548133247,11.029285731776,17.0569030859277,2023,30,2023,4
"523","Colorado",2023-08-05,0.01,1.186680808,0.1,"Total",NA,411.62,200.75,8,1,210.87,0,0.903614457831325,9.45885891481481,1.44230769230769,NA,11.3651651920995,10.573838732584,12.3598881017171,2023,31,2023,5
"524","Colorado",2023-08-12,0.02,1.53655456,0.1,"Total",17,633.85,307.71,8,1,326.14,0,1.50602409638554,8.50230899539746,1.44230769230769,NA,14.6385762151565,10.5598814858346,6.16309258419211,2023,32,2023,6
"525","Colorado",2023-08-19,0.01,1.227839256,0,"Total",NA,832.08,364.96,8,1,467.12,0,1.20481927710843,8.88129621162916,0.961538461538462,NA,20.0476004382059,12.2937633144788,0,2023,33,2023,7
"526","Colorado",2023-08-26,0,1.883345407,0,"Total",NA,997.53,436.21,8,1,561.32,0,0.903614457831325,10.4472713583124,0.480769230769231,NA,26.3036732846011,16.5843923700384,0,2023,34,2023,8
"527","Colorado",2023-09-02,0,2.033553958,0,"Total",NA,947.15,483.84,9,1,463.31,0,0.301204819277108,11.5644354948305,0,NA,29.6489440988483,18.2637919635642,0,2023,35,2023,9
"528","Colorado",2023-09-09,0.02,1.282944576,0.1,"Total",13,1193.71,564.4,9,1,629.31,0,0.602409638554217,11.6883022187804,0.480769230769231,NA,33.5102600406173,20.2495163936433,0,2023,36,2023,10
"529","Colorado",2023-09-16,0.02,1.7228241,0.2,"Total",20,1610.34,905.82,9,1,704.52,0,1.20481927710843,11.3274795537046,1.44230769230769,NA,40.0535585011308,22.0027424765543,0,2023,37,2023,11
"530","Colorado",2023-09-23,0.02,2.511691445,0.1,"Total",21,1895.62,982.87,9,1,912.75,0,1.80722891566265,12.402245549299,1.92307692307692,1.62406015037594,50.1808773941696,27.5053257915228,0,2023,38,2023,12
"531","Colorado",2023-09-30,0.03,2.648214132,0.2,"Total",25,1678.06,850.66,9,1,827.4,0,2.10843373493976,15.4711228774827,2.40384615384615,1.98496240601504,55.3525400781168,29.9305810622199,0,2023,39,2023,13
"532","Colorado",2023-10-07,0.05,6.069890606,0.4,"Total",34,1569.17,885.63,10,1,683.54,0,3.01204819277108,25.242536724471,3.36538461538462,2.40601503759399,54.9129460805983,29.6737187492348,0,2023,40,2023,14
"533","Colorado",2023-10-14,0.07,3.519739492,0.6,"Total",65,1316.57,668.76,10,1,647.81,0,4.51807228915663,27.5084451552001,5.76923076923077,3.72932330827068,48.7301211045693,26.4300056318715,0,2023,41,2023,15
"534","Colorado",2023-10-21,0.08,4.152387091,0.8,"Total",76,1496.08,645.34,10,1,850.74,0,6.02409638554217,30.8895520371747,8.65384615384616,5.26315789473684,46.7870238087611,26.7157618942677,0,2023,42,2023,16
"535","Colorado",2023-10-28,0.07,3.390921115,0.8,"Total",98,1654.43,716.46,10,1,937.97,0,6.62650602409639,24.867716497303,10.5769230769231,7.18796992481203,47.6973901975984,29.8307989911604,0,2023,43,2023,17
"536","Colorado",2023-11-04,0.1,6.537969452,1,"Total",107,1575.05,575.67,11,0,999.38,0,7.53012048192771,31.652147787653,12.5,8.45112781954887,50.4573187008433,34.1351404294914,0,2023,44,2023,18
"537","Colorado",2023-11-11,0.22,4.978614112,2.2,"Total",224,1846.39,620.96,11,0,1225.43,0,11.7469879518072,33.5093556639558,19.2307692307692,12.9022556390977,54.1977649789759,38.72254462646,0,2023,45,2023,19
"538","Colorado",2023-11-18,0.26,9.254372587,2.2,"Total",284,2329.85,767.69,11,0,1562.16,0,17.4698795180723,46.6893267606863,25.9615384615385,18.4962406015038,61.4095837257326,46.3646269497294,0,2023,46,2023,20
"539","Colorado",2023-11-25,0.55,5.778482919,3.1,"Total",440,2236.73,457.82,11,0,1778.91,675.5638,31.0240963855422,44.9821393470789,36.0576923076923,28.5112781954887,68.4746931811144,55.9085677905923,12.7912818615319,2023,47,2023,21
"540","Colorado",2023-12-02,0.57,12.53837758,3.8,"Total",543,2197.34,595.38,12,0,1601.96,167.0942,41.566265060241,61.9751108898915,43.75,38.1052631578947,72.221973079806,60.5184994735424,15.9550822451925,2023,48,2023,22
"541","Colorado",2023-12-09,0.63,13.15952402,4.8,"Total",642,2522.41,531.67,12,0,1990.74,709.4153,52.710843373494,70.7531801313751,56.25,48.8721804511278,74.2780386654793,65.7656896593942,29.3873162683643,2023,49,2023,23
"542","Colorado",2023-12-16,1.03,10.84062491,5.5,"Total",961,2813.8,483.93,12,0,2329.87,1163.5987,67.1686746987952,82.131953443908,67.7884615384615,64.5413533834587,80.439722127904,72.5112025269962,38.6278823913042,2023,50,2023,24
"543","Colorado",2023-12-23,1.05,9.587098089,7.1,"Total",1146,3450.83,504.45,12,0,2946.38,1730.6555,81.6265060240964,75.4980146153011,83.6538461538462,82.6766917293233,93.8239018692088,88.9712039961801,68.2327151192912,2023,51,2023,25
